"","x"
"1797","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1798","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__Onygenales_fam_Incertae_sedis; g__Chrysosporium"
"1799","k__Fungi; p__Rozellomycota; c__Rozellomycotina_cls_Incertae_sedis; o__GS04; f__unidentified; g__unidentified; s__unidentified"
"1800","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma"
"1801","k__Fungi; p__Ascomycota"
"1802","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1803","k__Fungi; p__Ascomycota"
"1804","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Nemania"
"1805","k__Fungi; p__Ascomycota"
"1806","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__Onygenaceae"
"1807","k__Fungi; p__Ascomycota"
"1808","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Apiosporaceae; g__Arthrinium"
"1809","k__Fungi; p__Kickxellomycota; c__Kickxellomycetes; o__Kickxellales; f__Kickxellaceae; g__Ramicandelaber; s__unidentified"
"1810","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Gerronema; s__Gerronema_strombodes"
"1811","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1812","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae"
"1813","k__Fungi; p__Ascomycota"
"1814","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1815","k__Fungi; p__Ascomycota"
"1816","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"1817","k__Fungi; p__Ascomycota; c__GS35; o__GS35; f__unidentified; g__unidentified; s__unidentified"
"1818","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"1819","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales"
"1820","k__Fungi; p__Ascomycota"
"1821","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__unidentified; g__unidentified; s__unidentified"
"1822","k__Fungi; p__Ascomycota"
"1823","k__Fungi; p__Ascomycota"
"1824","k__Fungi; p__Ascomycota"
"1825","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Chaetomium; s__unidentified"
"1826","k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizaceae"
"1827","k__Fungi; p__Ascomycota"
"1828","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1829","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Fomitopsidaceae; g__Melanoporia"
"1830","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae"
"1831","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1832","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1833","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma; s__unidentified"
"1834","k__Fungi; p__Ascomycota"
"1835","k__Fungi; p__Ascomycota; c__Sordariomycetes"
"1836","k__Fungi; p__Ascomycota"
"1837","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma; s__unidentified"
"1838","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Paecilomyces"
"1839","k__Fungi; p__Ascomycota"
"1840","k__Fungi; p__Chytridiomycota; c__Rhizophlyctidomycetes; o__Rhizophlyctidales; f__Rhizophlyctidaceae; g__Rhizophlyctis"
"1841","k__Fungi; p__Ascomycota"
"1842","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_virens"
"1843","k__Fungi; p__Ascomycota"
"1844","k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Leptospora; s__Leptospora_rubella"
"1845","k__Fungi; p__Ascomycota"
"1846","k__Fungi; p__Ascomycota"
"1847","k__Fungi; p__Kickxellomycota; c__Kickxellomycetes; o__Kickxellales; f__Kickxellaceae; g__Ramicandelaber; s__Ramicandelaber_taiwanensis"
"1848","k__Fungi; p__Ascomycota"
"1849","k__Fungi; p__Ascomycota"
"1850","k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae"
"1851","k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Naumovozyma; s__Naumovozyma_baii"
"1852","k__Fungi; p__Ascomycota"
"1853","k__Fungi; p__Ascomycota"
"1854","k__Fungi; p__Ascomycota"
"1855","k__Fungi; p__Ascomycota"
"1856","k__Fungi; p__Ascomycota"
"1857","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"1858","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1859","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"1860","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Lyophyllaceae"
"1861","k__Fungi; p__Ascomycota"
"1862","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified"
"1863","k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified"
"1864","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Microascales; f__Microascaceae"
"1865","k__Fungi; p__Chytridiomycota; c__Rhizophlyctidomycetes; o__Rhizophlyctidales; f__Rhizophlyctidaceae; g__Rhizophlyctis; s__Rhizophlyctis_rosea"
"1866","k__Fungi; p__Ascomycota"
"1867","k__Fungi; p__Ascomycota"
"1868","k__Fungi; p__Ascomycota"
"1869","k__Fungi; p__Ascomycota"
"1870","k__Fungi"
"1871","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"1872","k__Fungi; p__Ascomycota"
"1873","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Tapinellaceae; g__Tapinella"
"1874","k__Fungi; p__Chytridiomycota; c__Lobulomycetes; o__Lobulomycetales; f__Lobulomycetaceae"
"1875","k__Fungi; p__Ascomycota"
"1876","k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycopsidaceae; g__Saccharomycopsis"
"1877","k__Fungi; p__Ascomycota"
"1878","k__Fungi"
"1879","k__Fungi; p__Ascomycota"
"1880","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__unidentified; s__unidentified"
"1881","k__Fungi; p__Basidiomycota; c__Agaricomycetes"
"1882","k__Fungi; p__Ascomycota"
"1883","k__Fungi; p__Ascomycota"
"1884","k__Fungi; p__Chytridiomycota; c__Rhizophlyctidomycetes; o__Rhizophlyctidales"
"1885","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Schizoporaceae; g__Oxyporus; s__Oxyporus_corticola"
"1886","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Microascales"
"1887","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_stromaticum"
"1888","k__Fungi; p__Ascomycota"
"1889","k__Fungi; p__Ascomycota"
"1890","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Lycoperdaceae; g__Bovista"
"1891","k__Fungi; p__Ascomycota"
"1892","k__Fungi; p__Ascomycota"
"1893","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1894","k__Fungi; p__Ascomycota"
"1895","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"1896","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"1897","k__Fungi; p__Ascomycota"
"1898","k__Fungi; p__Ascomycota"
"1899","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1900","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"1901","k__Fungi; p__Ascomycota"
"1902","k__Fungi; p__Ascomycota"
"1903","k__Fungi; p__Ascomycota"
"1904","k__Fungi; p__Ascomycota"
"1905","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"1906","k__Fungi; p__Ascomycota"
"1907","k__Fungi; p__Ascomycota"
"1908","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__unidentified; g__unidentified; s__unidentified"
"1909","k__Fungi; p__Ascomycota"
"1910","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"1911","k__Fungi; p__Ascomycota"
"1912","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1913","k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__unidentified"
"1914","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae"
"1915","k__Fungi; p__Ascomycota; c__Sordariomycetes"
"1916","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1917","k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella"
"1918","k__Fungi; p__Ascomycota"
"1919","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"1920","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Branch06; f__unidentified; g__unidentified; s__unidentified"
"1921","k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Torulaceae; g__Torula"
"1922","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Pleurotheciales; f__Pleurotheciaceae; g__Pleurotheciella"
"1923","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1924","k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified"
"1925","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae"
"1926","k__Fungi; p__Ascomycota; c__Taphrinomycetes; o__Taphrinales; f__Taphrinaceae; g__Taphrina; s__Taphrina_caerulescens"
"1927","k__Fungi; p__Ascomycota"
"1928","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__Clavaria; s__Clavaria_falcata"
"1929","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Minimelanolocus"
"1930","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1931","k__Fungi; p__Ascomycota"
"1932","k__Fungi; p__Ascomycota"
"1933","k__Fungi; p__Ascomycota"
"1934","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Stachybotryaceae; g__unidentified; s__unidentified"
"1935","k__Fungi; p__Ascomycota"
"1936","k__Fungi; p__Chytridiomycota; c__Spizellomycetes; o__Spizellomycetales"
"1937","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__unidentified; g__unidentified; s__unidentified"
"1938","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales"
"1939","k__Fungi; p__Ascomycota"
"1940","k__Fungi; p__Ascomycota"
"1941","k__Fungi; p__Ascomycota"
"1942","k__Fungi; p__Ascomycota"
"1943","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"1944","k__Fungi; p__Ascomycota"
"1945","k__Fungi; p__Ascomycota"
"1946","k__Fungi; p__Ascomycota"
"1947","k__Fungi; p__Ascomycota"
"1948","k__Fungi; p__Ascomycota"
"1949","k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified"
"1950","k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__unidentified"
"1951","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Pleurotheciales; f__Pleurotheciaceae; g__Pleurotheciella; s__Pleurotheciella_rivularia"
"1952","k__Fungi; p__Basidiomycota; c__Tremellomycetes"
"1953","k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified"
"1954","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"1955","k__Fungi; p__Ascomycota"
"1956","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"1957","k__Fungi; p__Ascomycota"
"1958","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Apiosporaceae; g__Arthrinium; s__unidentified"
"1959","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1960","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Physalacriaceae; g__Armillaria; s__Armillaria_mellea"
"1961","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"1962","k__Fungi; p__Ascomycota"
"1963","k__Fungi; p__Ascomycota"
"1964","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_harzianum"
"1965","k__Fungi; p__Basidiomycota; c__Agaricomycetes"
"1966","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__unidentified; g__unidentified; s__unidentified"
"1967","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified"
"1968","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"1969","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Elaphomycetaceae; g__Elaphomyces; s__Elaphomyces_muricatus"
"1970","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__unidentified; g__unidentified; s__unidentified"
"1971","k__Fungi; p__Ascomycota"
"1972","k__Fungi; p__Ascomycota"
"1973","k__Fungi; p__Ascomycota"
"1974","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"1975","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified; s__unidentified"
"1976","k__Fungi; p__Ascomycota"
"1977","k__Fungi; p__Ascomycota"
"1978","k__Fungi; p__Ascomycota"
"1979","k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Cystobasidiales; f__Cystobasidiaceae; g__Cystobasidium; s__Cystobasidium_slooffiae"
"1980","k__Fungi; p__Ascomycota"
"1981","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"1982","k__Fungi; p__Ascomycota"
"1983","k__Fungi; p__Ascomycota"
"1984","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Strophariaceae"
"1985","k__Fungi; p__Ascomycota"
"1986","k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizaceae; g__Peziza"
"1987","k__Fungi; p__Ascomycota"
"1988","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Boletaceae"
"1989","k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Leucosporidiales; f__Leucosporidiaceae; g__Leucosporidium"
"1990","k__Fungi; p__Ascomycota"
"1991","k__Fungi; p__Ascomycota"
"1992","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__unidentified; g__unidentified; s__unidentified"
"1993","k__Fungi; p__Ascomycota"
"1994","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"1995","k__Fungi; p__Ascomycota"
"1996","k__Fungi; p__Ascomycota"
"1997","k__Fungi; p__Ascomycota"
"1998","k__Fungi; p__Ascomycota"
"1999","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Typhulaceae; g__Typhula"
"2000","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2001","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2002","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2003","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2004","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Talaromyces"
"2005","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae"
"2006","k__Fungi; p__Ascomycota"
"2007","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2008","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2009","k__Fungi; p__Ascomycota"
"2010","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__unidentified"
"2011","k__Fungi; p__Ascomycota"
"2012","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius"
"2013","k__Fungi; p__Ascomycota"
"2014","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2015","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2016","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2017","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius"
"2018","k__Fungi; p__Ascomycota"
"2019","k__Fungi; p__Ascomycota"
"2020","k__Fungi; p__Ascomycota"
"2021","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2022","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Stephanosporaceae; g__unidentified; s__unidentified"
"2023","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2024","k__Fungi; p__Ascomycota"
"2025","k__Fungi; p__Ascomycota"
"2026","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_sumatraense"
"2027","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2028","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2029","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2030","k__Fungi; p__Ascomycota"
"2031","k__Fungi; p__Ascomycota"
"2032","k__Fungi; p__Ascomycota"
"2033","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala"
"2034","k__Fungi; p__Ascomycota"
"2035","k__Fungi; p__Ascomycota"
"2036","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2037","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2038","k__Fungi; p__Ascomycota"
"2039","k__Fungi; p__Ascomycota"
"2040","k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Fenestellaceae; g__Fenestella"
"2041","k__Fungi; p__Ascomycota"
"2042","k__Fungi; p__Ascomycota"
"2043","k__Fungi; p__Ascomycota"
"2044","k__Fungi; p__Ascomycota"
"2045","k__Fungi; p__Ascomycota"
"2046","k__Fungi; p__Ascomycota"
"2047","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius"
"2048","k__Fungi; p__Mucoromycota; c__Endogonomycetes; o__Endogonales; f__unidentified; g__unidentified; s__unidentified"
"2049","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2050","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__unidentified"
"2051","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2052","k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified"
"2053","k__Fungi; p__Ascomycota"
"2054","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2055","k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__unidentified"
"2056","k__Fungi; p__Ascomycota"
"2057","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__Clavaria; s__unidentified"
"2058","k__Fungi; p__Ascomycota"
"2059","k__Fungi; p__Ascomycota"
"2060","k__Fungi; p__Ascomycota"
"2061","k__Fungi; p__Ascomycota"
"2062","k__Fungi"
"2063","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinellus; s__unidentified"
"2064","k__Fungi; p__Ascomycota"
"2065","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Cylindrocladiella"
"2066","k__Fungi"
"2067","k__Fungi; p__Ascomycota"
"2068","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2069","k__Fungi"
"2070","k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales"
"2071","k__Fungi; p__Ascomycota"
"2072","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2073","k__Fungi; p__Glomeromycota"
"2074","k__Fungi; p__Ascomycota"
"2075","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2076","k__Fungi; p__Ascomycota"
"2077","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified"
"2078","k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_glaebosa"
"2079","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2080","k__Fungi; p__Ascomycota"
"2081","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2082","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2083","k__Fungi; p__Kickxellomycota; c__Kickxellomycetes; o__Kickxellales; f__Kickxellaceae; g__Ramicandelaber"
"2084","k__Fungi; p__Ascomycota"
